Sample ID,Top,Bottom,width,plot,D10 (mm):,D50 (mm):,D90 (mm):,(D90 / D10) (mm):,(D90 - D10) (mm):,(D75 / D25) (mm):,(D75 - D25) (mm):,D10 (f):,D50 (f):,D90 (f):,(D90 / D10) (f):,(D90 - D10) (f):,(D75 / D25) (f):,(D75 - D25) (f):,% GRAVEL:,% SAND:,% MUD:,% V COARSE GRAVEL:,% COARSE GRAVEL:,% MEDIUM GRAVEL:,% FINE GRAVEL:,% V FINE GRAVEL:,% V COARSE SAND:,% COARSE SAND:,% MEDIUM SAND:,% FINE SAND:,% V FINE SAND:,% V COARSE SILT:,% COARSE SILT:,% MEDIUM SILT:,% FINE SILT:,% V FINE SILT:,% CLAY:
UNB-2-1-54-55,54,55,1,54.5,18.4550869,82.50185052,174.657124,9.463901466,156.2020371,2.644253473,79.28707685,2.517402606,3.59942971,5.759837659,2.288008142,3.242435053,1.472130152,1.402860477,0,0.646060236,0.353939764,0,0,0,0,0,0,0,0.012315573,0.248513667,0.385230997,0.201576512,0.062282435,0.028513149,0.020450119,0.015701135,0.025416414
UNB-2-1-55-56,55,56,1,55.5,15.10702319,75.69800657,170.8404711,11.30867868,155.7334479,2.739968202,76.52662934,2.549278314,3.723600881,6.048636781,2.372685928,3.499358468,1.476336805,1.454159151,0,0.60303086,0.39696914,0,0,0,0,0,0,0,0.011843698,0.220500953,0.370686209,0.225841518,0.069216019,0.032134059,0.023024043,0.017285886,0.029467614
UNB-2-1-56-57,56,57,1,56.5,12.05775779,72.24845612,168.1548565,13.94578158,156.0970987,2.828654793,75.10065658,2.572137649,3.790889431,6.373894535,2.478053435,3.801756886,1.483020712,1.500116122,0,0.578219823,0.421780177,0,0,0,0,0,0,0,0.011374271,0.205088477,0.361757076,0.232747837,0.07385158,0.036214046,0.026603636,0.019624826,0.032738252
UNB-2-1-57-58,57,58,1,57.5,13.36509485,75.34644566,175.7141653,13.14724416,162.3490704,2.615850438,72.41575356,2.508697595,3.730316733,6.225386113,2.481521139,3.716688518,1.4485854,1.387280057,0,0.607860101,0.392139899,0,0,0,0,0,0,0.002536167,0.025131839,0.192913686,0.387278408,0.221450635,0.06275696,0.030803824,0.024367201,0.019177372,0.033583907
UNB-2-1-58-59,58,59,1,58.5,25.62700263,100.2611778,208.9141863,8.152111634,183.2871837,2.516994118,91.19090765,2.259017633,3.318165007,5.286191441,2.34003992,3.027173808,1.488791225,1.331701845,0,0.73618122,0.26381878,0,0,0,0,0,0.000463517,0.005545889,0.044343375,0.313287977,0.372540462,0.146768994,0.043674215,0.022336587,0.016255147,0.01213277,0.022651066
UNB-2-1-59-60,59,60,1,59.5,25.17059404,90.24118179,165.3858511,6.570597851,140.2152571,2.291442363,72.11122624,2.596092278,3.470070228,5.312116924,2.046197267,2.716024646,1.403274103,1.196255998,0,0.706408472,0.293591528,0,0,0,0,0,0,0,0.003835451,0.262163048,0.440409974,0.170705855,0.053585623,0.024636773,0.016239424,0.010873403,0.017550449
UNB-2-1-59-60,59,60,1,59.5,30.85816488,117.6328605,234.7827331,7.608447682,203.9245682,2.41701569,101.2666794,2.090601784,3.087636965,5.018203922,2.400363359,2.927602137,1.502576824,1.273226838,0,0.790936769,0.209063231,0,0,0,0,0,5.6051E-05,0.005488432,0.074414911,0.380552425,0.33042495,0.108006008,0.036618969,0.018590653,0.014139513,0.01131914,0.020388948
UNB-2-1-60-61,60,61,1,60.5,12.32336468,78.56548776,172.0128794,13.95827226,159.6895147,3.168246816,86.10158607,2.539411505,3.669960485,6.342459977,2.497610161,3.803048472,1.556293385,1.66368473,0,0.597587891,0.402412109,0,0,0,0,0,0,0.000603622,0.013649239,0.239324401,0.344010629,0.205781169,0.081286711,0.039084987,0.027466939,0.019207243,0.02958506
UNB-2-1-60-61,60,61,1,60.5,10.91999875,82.02521112,201.8330524,18.48288238,190.9130537,3.582500741,100.4681152,2.308765644,3.607788788,6.516883499,2.822669991,4.208117856,1.647545584,1.840967003,0,0.602084148,0.397915852,0,0,0,0,0,7.66163E-06,0.003611718,0.044198604,0.255709077,0.298557087,0.195560562,0.080037876,0.039457609,0.028704015,0.021059016,0.033096773
UNB-2-1-61-62,61,62,1,61.5,6.780185226,64.93195826,187.7707286,27.69404115,180.9905434,4.174181385,94.56744286,2.412955915,3.94492747,7.204459598,2.985740251,4.791503684,1.685472711,2.061493293,0,0.514208498,0.485791502,0,0,0,0,0,2.37857E-05,0.003140112,0.034469699,0.21028531,0.266289591,0.225204412,0.100785804,0.051166753,0.037645401,0.027810833,0.0431783
UNB-2-1-62-63,62,63,1,62.5,3.789685438,44.11795424,135.3060322,35.70376339,131.5163467,4.765690132,64.92162297,2.885701936,4.502490295,8.043706182,2.787434863,5.158004246,1.624811042,2.25268515,0,0.350328573,0.649671427,0,0,0,0,0,0,0,0.004176996,0.117744993,0.228406584,0.273760183,0.139704455,0.076073578,0.057989335,0.0419421,0.060201776
UNB-2-1-63-64,63,64,1,63.5,2.99098534,37.32021157,119.217791,39.85903555,116.2268056,5.621130505,57.49110988,3.068328548,4.743899025,8.385163445,2.732811468,5.316834897,1.649015991,2.49086031,0,0.291347444,0.708652556,0,0,0,0,0,0,0,0.001614696,0.087466559,0.202266189,0.269062438,0.156849561,0.090528001,0.070456263,0.050650532,0.071105762
UNB-2-1-64-65,64,65,1,64.5,2.242539156,26.2006601,99.83163105,44.51722985,97.58909189,7.384773336,48.20436574,3.324359193,5.25425303,8.800651109,2.647322566,5.476291916,1.69260746,2.88455364,0,0.213121229,0.786878771,0,0,0,0,0,0,0,0.001550946,0.058887293,0.152682991,0.235276216,0.176998384,0.119233767,0.097346361,0.069886015,0.088138027
UNB-2-1-65-66,65,66,1,65.5,1.783924105,15.40735921,69.11037328,38.74064659,67.32644917,7.060581833,31.33385788,3.854953918,6.020236582,9.130730046,2.368570478,5.275776128,1.590432032,2.819787075,0,0.118096813,0.881903187,0,0,0,0,0,0,0,0.000498705,0.028620673,0.088977435,0.175466968,0.202790356,0.167827301,0.13546313,0.091213922,0.109141509
UNB-2-1-65-66,65,66,1,65.5,1.580631451,12.90577026,55.13299163,34.88035847,53.55236018,6.858982309,25.62312532,4.180940303,6.275839941,9.305283265,2.225643657,5.124342962,1.549112212,2.777994535,0,0.078450183,0.921549817,0,0,0,0,0,0,0,0.000365203,0.017066698,0.061018283,0.160137724,0.211176087,0.175163488,0.146081453,0.104551758,0.124439307
UNB-2-1-66-67,66,67,1,66.5,1.315477873,8.777622272,38.22073098,29.05463616,36.90525311,6.080424597,17.2028343,4.709500819,6.831954097,9.570197303,2.032104393,4.860696483,1.46486579,2.604172071,0,0.030072837,0.969927163,0,0,0,0,0,0,0,5.38131E-05,0.006515309,0.023503715,0.10842902,0.193323235,0.202337125,0.184320324,0.129873532,0.151643927
UNB-2-1-67-68,67,68,1,67.5,1.248421272,7.81929301,32.50831956,26.03954314,31.25989829,5.751920035,14.78070524,4.943047209,6.998746114,9.64567944,1.951363002,4.702632231,1.434834464,2.524043619,0,0.022261233,0.977738767,0,0,0,0,0,0,0,0.000103428,0.005239248,0.016918557,0.084879614,0.182460031,0.210667294,0.196839617,0.140404165,0.162488047
UNB-2-1-68-69,68,69,1,68.5,1.177867562,7.225384233,32.09637834,27.24956469,30.91851078,6.013830201,14.27132725,4.961445673,7.112709975,9.729606951,1.961042727,4.768161278,1.441057063,2.588284134,0,0.025731008,0.974268992,0,0,0,0,0,0,0,5.40417E-07,0.005862454,0.019868014,0.078681423,0.170055005,0.201639675,0.199064164,0.148598535,0.176230191
UNB-2-1-69-70,69,70,1,69.5,1.207444628,7.130349944,33.27757379,27.56033115,32.07012916,5.666827805,13.67832697,4.909305937,7.131811402,9.693827255,1.974582024,4.784521318,1.423308253,2.502541365,0,0.032972626,0.967027374,0,0,0,0,0,0,0,1.98368E-05,0.00861465,0.024338139,0.076318828,0.156432832,0.20502732,0.208827775,0.150205899,0.17021472
UNB-2-1-70-71,70,71,1,70.5,1.19859414,7.045343532,32.20258706,26.86696521,31.00399292,5.567052052,13.29327875,4.956679595,7.14911423,9.704441059,1.957851193,4.747761464,1.416462359,2.476913573,0,0.030611591,0.969388409,0,0,0,0,0,0,0,0.000112049,0.00713277,0.023366771,0.073752438,0.154993613,0.207065932,0.211282825,0.150725712,0.17156789
UNB-2-1-71-72,71,72,1,71.5,1.179405068,6.631373654,27.23620914,23.09317627,26.05680407,5.307981107,12.00641436,5.198330273,7.236476537,9.727724985,1.871317226,4.529394712,1.396151183,2.408163236,0,0.023810598,0.976189402,0,0,0,0,0,0,0,0,0.001128126,0.022682471,0.054935792,0.156985508,0.209662708,0.218779891,0.158369776,0.177455726
UNB-2-1-72-73,72,73,1,72.5,1.250127999,7.012449976,28.69331245,22.95229967,27.44318445,5.020471655,12.08194514,5.123141662,7.155865711,9.643708467,1.882381769,4.520566805,1.38472944,2.327822906,0,0.027844747,0.972155253,0,0,0,0,0,0,0,0.000163686,0.009974792,0.017706269,0.060362433,0.15196009,0.222608708,0.220894035,0.15207713,0.164252858
UNB-2-1-73-74,73,74,1,73.5,1.301925043,7.267235657,27.62647002,21.21970859,26.32454497,5.032185415,12.60359132,5.177804957,7.104377595,9.585137895,1.851197172,4.407332939,1.389153609,2.331185081,0,0.010817802,0.989182198,0,0,0,0,0,0,0,0,0.000662785,0.010155017,0.068325935,0.172752791,0.223284706,0.218737958,0.148695274,0.157385534
UNB-2-1-74-75,74,75,1,74.5,1.325094648,7.813808145,32.66141543,24.64836416,31.33632079,5.256819341,13.92249896,4.936268876,6.999758452,9.559688873,1.936622399,4.623419997,1.408423826,2.394190155,0,0.032835163,0.967164837,0,0,0,0,0,0,0,5.87267E-05,0.013310055,0.019466382,0.073914288,0.171340093,0.221965418,0.207074512,0.140550757,0.152319769
UNB-2-1-75-76,75,76,1,75.5,1.25349832,7.383942272,29.21351123,23.30558466,27.96001291,5.137412373,12.7891732,5.097220421,7.081393011,9.639824222,1.891192341,4.542603801,1.39504634,2.361041881,0,0.025836081,0.974163919,0,0,0,0,0,0,0,4.10355E-06,0.009040197,0.01679178,0.063926679,0.164975735,0.22623516,0.212343213,0.144611405,0.162071727
UNB-2-1-76-77,76,77,1,76.5,1.336253315,8.512836799,37.29043833,27.90671342,35.95418501,5.822611636,16.14390817,4.745050434,6.876144312,9.547590757,2.012115759,4.802540323,1.447396564,2.541666395,0,0.040449083,0.959550917,0,0,0,0,0,0,0,0.000114697,0.014742667,0.025591719,0.088553422,0.187103353,0.209811306,0.189213591,0.133610337,0.151258908
UNB-2-1-77-78,77,78,1,77.5,1.425256205,10.1045742,41.93292119,29.42132161,40.50766498,5.970616556,18.99926268,4.575772853,6.628847661,9.454563002,2.066222102,4.878790149,1.47270559,2.577879919,0,0.047834108,0.952165892,0,0,0,0,0,0,0,5.47657E-05,0.011577957,0.036201385,0.112228495,0.210349889,0.203680104,0.171429981,0.116285812,0.138191611
UNB-2-1-78-79,78,79,1,78.5,1.249812776,8.934285448,45.91630256,36.73854471,44.66648978,7.332252581,20.11844731,4.444849717,6.806431936,9.644072291,2.169718417,5.199222574,1.529934129,2.874256485,0,0.056978871,0.943021129,0,0,0,0,0,0,0,6.3613E-07,0.00935766,0.047620575,0.119301837,0.183218698,0.175074411,0.171162331,0.131849368,0.162414483
UNB-2-1-79-80,79,80,1,79.5,1.263671963,8.261297571,73.80851958,58.40797432,72.54484762,8.321427261,22.5929402,3.760068836,6.919415887,9.628162282,2.560634579,5.868093446,1.57858605,3.056830995,0,0.117400539,0.882599461,0,0,0,0,0,0,0,0.002106511,0.042150222,0.073143805,0.098669364,0.137658074,0.160887236,0.181164388,0.141616457,0.162603942
UNB-2-1-80-81,80,81,1,80.5,1.368241474,14.2015399,108.0819166,78.99330539,106.7136751,11.22863344,41.96975647,3.209802932,6.137808818,9.513461418,2.963877104,6.303658486,1.785846811,3.489110453,0,0.191381201,0.808618799,0,0,0,0,0,0,0.002149002,0.008755702,0.064649103,0.115827394,0.13918651,0.150019944,0.143243132,0.134764516,0.101351564,0.140053134
UNB-2-1-81-82,81,82,1,81.5,3.242315689,49.31205174,159.3878946,49.15865999,156.1455789,6.81653517,87.73953892,2.649386034,4.341915909,8.268759718,3.121009779,5.619373685,1.843768784,2.769038607,0,0.421139417,0.578860583,0,0,0,0,0,0,0.001730859,0.011999911,0.166906631,0.240502015,0.199353691,0.125069562,0.078348311,0.062122067,0.046777968,0.067188984
UNB-2-1-82-83,82,83,1,82.5,2.047783173,27.18120693,127.8983235,62.45696577,125.8505404,11.48140614,67.64999248,2.966930741,5.201246672,8.931721319,3.01042461,5.964790578,1.937918665,3.521227437,0,0.296583336,0.703416664,0,0,0,0,0,0,2.28475E-06,0.006036486,0.099718301,0.190826263,0.174820059,0.134116323,0.113432529,0.106538949,0.078943369,0.095565435
UNB-2-1-83-84,83,84,1,83.5,1.663472235,21.83496555,118.6980312,71.35558306,117.034559,12.31478396,59.47837346,3.074632089,5.517215935,9.231586498,3.002501188,6.15695441,1.917203408,3.622319414,0,0.258543493,0.741456507,0,0,0,0,0,0,0,0.002725288,0.085572005,0.170246199,0.164987043,0.141047584,0.118480365,0.113020335,0.08739475,0.116526431
UNB-2-1-84-85,84,85,1,84.5,1.463779794,10.98728965,96.93826885,66.22462562,95.47448906,11.07706564,36.0411443,3.366789871,6.508020644,9.416085749,2.796754805,6.049295878,1.744894582,3.469503851,0,0.164392934,0.835607066,0,0,0,0,0,0,0.002230823,0.003746711,0.057746171,0.100669229,0.128689486,0.143009797,0.137621216,0.157490333,0.129144257,0.139651977
UNB-2-1-85-86,85,86,1,85.5,1.727832454,22.91463548,115.79102,67.01518989,114.0631876,9.938346467,54.60734925,3.110404723,5.447586854,9.176820957,2.95036234,6.066416234,1.819693208,3.313005837,0,0.242788781,0.757211219,0,0,0,0,0,0,0,0.002072112,0.081076247,0.159640422,0.180164428,0.162295963,0.125049969,0.10313106,0.075488052,0.111081747
UNB-2-1-86-87,86,87,1,86.5,2.804025164,38.42546511,146.8283814,52.36343213,144.0243562,7.342754049,77.12967176,2.767797232,4.701793467,8.478284988,3.063188621,5.710487756,1.825258408,2.876321277,0,0.356186733,0.643813267,0,0,0,0,0,0,0.000439196,0.008965866,0.135971365,0.210810307,0.200348511,0.154821789,0.095218215,0.067916247,0.049660097,0.075848407
UNB-2-1-87-88,87,88,1,87.5,9.808802999,76.11270016,177.301103,18.0757125,167.4923,3.576592439,90.5606578,2.495726584,3.715718988,6.671707194,2.673252446,4.175980611,1.61453131,1.838585729,0,0.581416691,0.418583309,0,0,0,0,0,0,0.00157993,0.019551138,0.231678265,0.328607358,0.192549226,0.09429338,0.043517752,0.02868169,0.021499544,0.038041718
UNB-2-1-88-89,88,89,1,88.5,3.693561155,67.15880822,170.7622896,46.23242514,167.0687285,6.129598398,100.5104977,2.549938683,3.896279561,8.08077182,3.169006327,5.530833137,1.855495295,2.615792554,0,0.523996746,0.476003254,0,0,0,0,0,0,0.00107913,0.015562667,0.21452754,0.292827408,0.15909593,0.0925003,0.065517355,0.055016517,0.042468436,0.061404717
UNB-2-1-89-90,89,90,1,89.5,1.944874331,29.36948923,128.5150658,66.0788534,126.5701915,10.73828333,67.79471801,2.959990599,5.089538014,9.006107347,3.042613497,6.046116748,1.915286823,3.424691471,0,0.302126487,0.697873513,0,0,0,0,0,0,0,0.005833348,0.100722602,0.195570536,0.184361191,0.138580224,0.108062506,0.093105562,0.073382509,0.10038152
UNB-2-1-90-91,90,91,1,90.5,1.110948794,8.439128068,81.29756701,73.17850063,80.18661822,9.494682756,24.52464696,3.620644012,6.888690337,9.813991963,2.710565283,6.193347951,1.625762129,3.247119797,0,0.135269107,0.864730893,0,0,0,0,0,0,0,0.003407962,0.046287888,0.085573258,0.096039679,0.128703462,0.159221876,0.167960949,0.132108922,0.180696005
UNB-2-1-91-92,91,92,1,91.5,1.342890274,14.44970671,104.4198438,77.7575397,103.0769535,13.40553515,49.08470668,3.259532189,6.11281598,9.540442856,2.926936229,6.280910667,1.883877437,3.744756908,0,0.210941034,0.789058966,0,0,0,0,0,0,0,0.002321516,0.065832125,0.142787393,0.145907668,0.129791399,0.131647048,0.133965985,0.103415481,0.144331385
UNB-2-1-91-92,91,92,1,91.5,1.16995951,10.82610669,96.4827625,82.46675347,95.31280299,13.57205954,41.08736283,3.373584975,6.52934168,9.739325683,2.886936525,6.365740708,1.837104129,3.762567759,0,0.182196021,0.817803979,0,0,0,0,0,0,0,0.002912461,0.056482816,0.122800743,0.125614355,0.122117358,0.140091248,0.146508356,0.116647512,0.166825151
UNB-2-1-91-92,91,92,1,91.5,1.287146498,14.09034986,101.1872778,78.61364496,99.90013131,13.47162117,47.73054962,3.304900182,6.149148756,9.60160802,2.90526415,6.296707838,1.87707856,3.75185157,0,0.203503066,0.796496934,0,0,0,0,0,0,0.001275573,0.00545308,0.059032733,0.137741679,0.150704918,0.127552252,0.130915425,0.133746319,0.104464271,0.149113749
UNB-2-1-92-93,92,93,1,92.5,0.995659024,6.547638734,36.42605277,36.58486679,35.43039375,6.589806727,13.67679093,4.778885521,7.254809561,9.972060621,2.086691673,5.193175101,1.456822565,2.720236153,0,0.057963165,0.942036835,0,0,0,0,0,0,0,0.001045461,0.025151812,0.031765891,0.057651098,0.142245842,0.190338055,0.194817316,0.150584562,0.206399962
UNB-2-1-93-94,93,94,1,93.5,0.927082329,5.677897735,26.37231345,28.44657115,25.44523112,6.245693172,11.25225959,5.244832056,7.46042742,10.07501492,1.920941378,4.830182861,1.424766727,2.642861697,0,0.036846334,0.963153666,0,0,0,0,0,0,0,0.000157511,0.014874228,0.021814595,0.042454396,0.133819417,0.191388452,0.200849982,0.164336272,0.230305148
UNB-2-1-94-95,94,95,1,94.5,0.930963622,5.194948101,23.8829167,25.65397416,22.95195308,5.67207489,10.26325948,5.387877153,7.588674949,10.06898759,1.868822785,4.681110432,1.395772576,2.503876581,0,0.010038967,0.989961033,0,0,0,0,0,0,0,0,0.000122126,0.009916841,0.04999304,0.13704462,0.191885045,0.187755859,0.203007321,0.220275148
UNB-2-1-95-96,95,96,1,95.5,0.981739261,6.140785964,25.96239157,26.44530232,24.9806523,5.700323892,11.35502059,5.267432904,7.347360966,9.992372467,1.897009919,4.724939563,1.406170421,2.511043895,0,0.021359737,0.978640263,0,0,0,0,0,0,0,1.26411E-05,0.007599745,0.013747351,0.052169545,0.142670799,0.206765456,0.211182737,0.158065866,0.207785861
UNB-2-1-96-97,96,97,1,96.5,1.192946261,8.959228479,37.59909694,31.51784634,36.40615068,6.593147386,17.80117005,4.733158178,6.802409784,9.71125523,2.051749564,4.978097052,1.488102912,2.720967332,0,0.035769184,0.964230816,0,0,0,0,0,0,0,2.30125E-07,0.008155387,0.027613567,0.100835377,0.205165941,0.195812089,0.170614296,0.125435329,0.166367783
UNB-2-1-97-98,97,98,1,97.5,1.187335293,6.781520457,33.33503848,28.07550544,32.14770319,6.044133478,13.81958568,4.906816797,7.204175514,9.718056887,1.980521648,4.81124009,1.438715717,2.595535521,0,0.03847135,0.96152865,0,0,0,0,0,0,0,0.000127601,0.013089542,0.025254207,0.070703026,0.155494545,0.192541616,0.203749935,0.159703144,0.179336384
UNB-2-1-98-99,98,99,1,98.5,1.280767201,6.421596148,35.81908707,27.96689909,34.53831987,5.352006836,12.26128349,4.803127622,7.282852347,9.608776017,2.000524819,4.805648395,1.399924172,2.420079959,0,0.057406691,0.942593309,0,0,0,0,0,0,0,0.00103471,0.023477973,0.032894008,0.056030217,0.128471845,0.193139979,0.224998904,0.171087375,0.16886499
UNB-2-1-99-10,99,100,1,99.5,1.017549219,6.005678865,33.3171762,32.74256967,32.29962698,6.457973462,12.83085462,4.90759006,7.379456951,9.940685705,2.025573771,5.033095645,1.445430996,2.691081512,0,0.043433778,0.956566222,0,0,0,0,0,0,0,0,0.004501677,0.038932101,0.064082909,0.136081755,0.178118302,0.203125541,0.163988266,0.211169449
UNB-2-1-100-102,100,102,2,101,1.059122433,5.548520874,30.55798642,28.8521756,29.49886399,5.602833991,10.89156322,5.032306708,7.493681056,9.882914912,1.963893595,4.850608204,1.398613506,2.486156747,0,0.046274092,0.953725908,0,0,0,0,0,0,0,0.000398737,0.015471818,0.030403537,0.051737869,0.119393771,0.172644344,0.222594278,0.180415346,0.2069403
UNB-2-1-102-104,102,104,2,103,0.999692211,5.450585796,48.87075351,48.88580004,47.8710613,6.757947928,12.79719734,4.354884841,7.519372994,9.966228399,2.288517094,5.611343558,1.455107517,2.756585234,0,0.081443547,0.918556453,0,0,0,0,0,0,0,0.000769979,0.034951348,0.04572222,0.055383334,0.106320359,0.151749058,0.20529686,0.178926044,0.220880798
UNB-2-1-104-106,104,106,2,105,0.908468976,5.83488393,70.85056651,77.98897752,69.94209753,9.228555832,17.13921063,3.819076801,7.421080327,10.10427513,2.645737611,6.285198332,1.562367016,3.2061049,0,0.110601847,0.889398153,0,0,0,0,0,0,0,0.001475779,0.048229372,0.060896696,0.065361894,0.110135462,0.140125034,0.178069448,0.159105233,0.236601082
UNB-2-1-106-108,106,108,2,107,0.838794871,5.887977331,50.28218951,59.94575221,49.44339464,8.840588331,15.78101588,4.313808717,7.408012168,10.21939434,2.368995709,5.905585622,1.540929058,3.144142382,0,0.079530119,0.920469881,0,0,0,0,0,0,0,0.000755254,0.025655714,0.05311915,0.0729359,0.122819676,0.152218463,0.177023218,0.151340313,0.244132312
UNB-2-1-108-110,108,110,2,109,0.898306964,4.925669738,22.5837333,25.14032977,21.68542634,5.770110157,9.392268199,5.468572193,7.665464385,10.12050386,1.850666592,4.651931669,1.391440066,2.528598862,0,0.00612519,0.99387481,0,0,0,0,0,0,0,2.93695E-06,0.002142961,0.003979291,0.047563885,0.123719374,0.179317402,0.213517939,0.181594702,0.248161508
UNB-2-1-110-112,110,112,2,111,0.842852092,4.558431953,19.08349622,22.64157188,18.24064413,5.257185524,7.96206244,5.711530683,7.777246645,10.2124329,1.788037825,4.500902215,1.359058245,2.394290648,0,0.00038125,0.99961875,0,0,0,0,0,0,0,0,0,0.00038125,0.02671327,0.112443574,0.18057839,0.229966899,0.1898929,0.260023719
UNB-2-1-112-113,112,113,1,112.5,1.046745602,5.667932455,50.7468116,48.4805587,49.700066,7.556540031,14.7266889,4.300539009,7.462961719,9.899873428,2.302007588,5.59933442,1.496158546,2.917725808,0,0.081553684,0.918446316,0,0,0,0,0,0,0,0.000432041,0.029539377,0.051582266,0.067339575,0.115639657,0.147540022,0.194206273,0.175634282,0.218086507
UNB-2-1-113-115,113,115,2,114,1.395467569,19.10478151,139.5490664,100.001655,138.1535988,19.66300313,79.2133047,2.841155623,5.709922431,9.485035688,3.338442855,6.643880066,2.199452581,4.297411776,0,0.312669164,0.687330836,0,0,0,0,0,0,0.002836403,0.009948639,0.117260941,0.182623182,0.11080856,0.106877525,0.111637144,0.121707076,0.098032258,0.138268273
UNB-2-1-115-116,115,116,1,115.5,6.129004392,79.32522607,175.0290489,28.55750098,168.9000445,3.640091019,90.80130041,2.514333714,3.656076462,7.350131546,2.923291966,4.835797832,1.621789863,1.863974525,0,0.602419797,0.397580203,0,0,0,0,0,0,0.004536437,0.020128517,0.226161191,0.351593652,0.161687269,0.072992514,0.04840072,0.038170978,0.029085148,0.047243574